Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0883547,-1.79359,0.0541703
4.0200e-08,0.0887625,-1.79828,0.0538906
4.0600e-08,0.0897609,-1.79359,0.0536422
4.1000e-08,0.0911469,-1.79547,0.0532875
4.1400e-08,0.0929547,-1.79734,0.0530562
4.1800e-08,0.0946328,-1.79875,0.0529109
4.2200e-08,0.0961469,-1.79656,0.0529281
4.2600e-08,0.0972578,-1.7975,0.0528688
4.3000e-08,0.0980219,-1.79875,0.0527594
4.3400e-08,0.09855,-1.79219,0.0527703
4.3800e-08,0.0988703,-1.79516,0.0530547
4.4200e-08,0.0990797,-1.79813,0.0531906
4.4600e-08,0.099175,-1.79109,0.0531219
4.5000e-08,0.0992281,-1.79516,0.0528844
4.5400e-08,0.0992344,-1.79719,0.052825
4.5800e-08,0.0991859,-1.8,0.0529828
4.6200e-08,0.0990734,-1.79453,0.0531781
4.6600e-08,0.0989437,-1.79438,0.0531875
4.7000e-08,0.0988312,-1.7925,0.0531656
4.7400e-08,0.0988047,-1.79937,0.0530859
4.7800e-08,0.0990391,-1.79656,0.0530172
4.8200e-08,0.0994969,-1.79359,0.0528719
4.8600e-08,0.100027,-1.79484,0.0526484
4.9000e-08,0.100502,-1.79844,0.0525156
4.9400e-08,0.100884,-1.79344,0.0524531
4.9800e-08,0.10097,-1.79578,0.0524
5.0200e-08,0.10082,-1.79641,0.0524094
5.0600e-08,0.100484,-1.80125,0.0525359
5.1000e-08,0.0999609,-1.79016,0.0527922
5.1400e-08,0.0990875,-1.79297,0.0529594
5.1800e-08,0.0977984,-1.79516,0.0529109
5.2200e-08,0.0961922,-1.79828,0.0527344
5.2600e-08,0.0946547,-1.79672,0.0525578
5.3000e-08,0.0933422,-1.79859,0.0524078
5.3400e-08,0.0925828,-1.79563,0.0524125
5.3800e-08,0.0921391,-1.79734,0.0524625
5.4200e-08,0.0920156,-1.79641,0.0526
5.4600e-08,0.0920062,-1.79937,0.0526484
5.5000e-08,0.0919578,-1.79734,0.0527984
5.5400e-08,0.0917156,-1.79922,0.0528422
5.5800e-08,0.0913719,-1.79969,0.0528109
5.6200e-08,0.0909797,-1.79203,0.0526438
5.6600e-08,0.0904484,-1.79406,0.0524359
5.7000e-08,0.089975,-1.79656,0.0523609
5.7400e-08,0.0896703,-1.79344,0.0524344
5.7800e-08,0.0894312,-1.79641,0.0525203
5.8200e-08,0.0892719,-1.80016,0.0526125
5.8600e-08,0.0891187,-1.80172,0.0526719

